"Season","Sector","Category","Crop","QueryType","QueryText","KCCAns","StateName","DistrictName","BlockName","CreatedOn"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:27:53.667"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:28:06.797"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:28:20.093"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:28:36.987"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:28:50.147"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:29:03.480"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:29:16.640"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:29:29.793"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:29:46.150"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:30:00.030"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:30:13.157"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:30:26.220"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:30:39.303"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:30:52.397"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:31:10.447"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:31:28.740"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:31:43.083"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:31:58.367"
